BOROUGH;NEIGHBORHOOD;BUILDING CLASS CATEGORY;TAX CLASS AT PRESENT;BLOCK;LOT;EASEMENT;BUILDING CLASS AT PRESENT;ADDRESS;APARTMENT NUMBER;ZIP CODE;RESIDENTIAL UNITS;COMMERCIAL UNITS;TOTAL UNITS;LAND SQUARE FEET;GROSS SQUARE FEET;YEAR BUILT;TAX CLASS AT TIME OF SALE;BUILDING CLASS AT TIME OF SALE;PRICE;SALE DATE
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;4949;1050;;R4;134-37 35TH AVENUE, 10K;10K;11354;1;;1;;;2017;2;R4;990 000;29.03.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;4949;1051;;R4;134-37 35TH AVENUE, 10L;10L;11354;1;;1;;;2017;2;R4;997 885;30.09.2022
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;4949;1053;;R4;134-37 35TH AVENUE, 11A;11A;11354;1;;1;;;2017;2;R4;0;05.12.2022
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;4949;1058;;R4;134-37 35TH AVENUE, 11F;11F;11354;1;;1;;;2017;2;R4;1 130 258;27.01.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;4949;1063;;R4;134-37 35TH AVENUE, 11K;11K;11354;1;;1;;;2017;2;R4;987 703;20.09.2022
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;4949;1066;;R4;134-37 35TH AVENUE, 12A;12A;11354;1;;1;;;2017;2;R4;0;30.01.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;4949;1066;;R4;134-37 35TH AVENUE, 12A;12A;11354;1;;1;;;2017;2;R4;1 499 578;08.09.2022
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;4949;1068;;R4;134-37 35TH AVENUE, 12C;12C;11354;1;;1;;;2017;2;R4;0;22.05.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;4949;1074;;R4;134-37 35TH AVENUE, 12I;12I;11354;1;;1;;;2017;2;R4;1 327 979;09.03.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;4949;1076;;R4;134-37 35TH AVENUE, 12K;12K;11354;1;;1;;;2017;2;R4;997 885;14.12.2022
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;4949;1084;;R4;134-37 35TH AVENUE, 13F;13F;11354;1;;1;;;2017;2;R4;1 206 626;15.12.2022
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;4949;1092;;R4;134-37 35TH AVENUE, 14A;14A;11354;1;;1;;;2017;2;R4;1 598 500;02.02.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;4949;1095;;R4;134-37 35TH AVENUE, 14D;14D;11354;1;;1;;;2017;2;R4;1 158 769;02.09.2022
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;4949;1097;;R4;134-37 35TH AVENUE, 14F;14F;11354;1;;1;;;2017;2;R4;1 270 323;18.10.2022
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;4949;1109;;R4;134-37 35TH AVENUE, 15F;15F;11354;1;;1;;;2017;2;R4;1 686 060;09.03.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;4952;1219;;R4;136-21 LATIMER PLACE, 3B;3B;11354;1;;1;;;2013;2;R4;570 000;06.12.2022
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;4952;1238;;R4;136-21 LATIMER PLACE, 4K;4K;11354;1;;1;;;2013;2;R4;0;02.08.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;4952;1241;;R4;136-21 LATIMER PLACE, 5B;5B;11354;1;;1;;;2013;2;R4;0;20.03.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;4954;1005;;R4;32-26 UNION STREET, 3A;3A;11354;1;;1;;;;2;R4;548 000;16.06.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;4954;1007;;R4;32-36 UNION STREET, 5A;5A;11354;1;;1;;;2007;2;R4;0;04.01.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;4954;1007;;R4;32-36 UNION STREET, 5A;5A;11354;1;;1;;;2007;2;R4;0;12.04.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;4957;1017;;R4;139-30 34TH AVENUE, 5A;5A;11354;1;;1;;;2008;2;R4;650 000;09.08.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;4960;1017;;R4;136-16 35TH AVE, 5C;5C;11354;1;;1;;;2007;2;R4;620 000;28.11.2022
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;4960;1019;;R4;136-16 35TH AVENUE, 5E;5E;11354;1;;1;;;2007;2;R4;0;31.01.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;4960;1025;;R4;136-16 35TH AVENUE, 7A;7A;11354;1;;1;;;2007;2;R4;0;03.07.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;4960;1126;;R4;35-06 LEAVITT STREET, 3K;3K;11354;1;;1;;;2004;2;R4;0;11.07.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;4961;1241;;R4;35-19 LEAVITT STREET, 5A;5A;11354;1;;1;;;2014;2;R4;0;14.06.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;4970;1021;;R4;133-53 37TH AVENUE, 7E;7E;11354;1;;1;;;2003;2;R4;668 000;12.05.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;4970;1030;;R4;133-53 37TH AVENUE, 9B;9B;11354;1;;1;;;2003;2;R4;670 000;18.01.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;4970;1031;;R4;133-53 37TH AVENUE, 9C;9C;11354;1;;1;;;2003;2;R4;685 000;07.10.2022
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;4970;1036;;R4;133-53 37TH AVENUE, 10B;10B;11354;1;;1;;;2003;2;R4;666 000;07.04.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;4971;1004;;R4;135-37 37TH AVENUE, 3A;3A;11354;1;;1;;;2004;2;R4;0;02.09.2022
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;4971;1015;;R4;135-37 37TH AVENUE, 6D;6D;11354;1;;1;;;2004;2;R4;510 000;15.05.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;4972;1053;;R4;37-20 PRINCE STREET, 8F;8F;11354;1;;1;;;2008;2;R4;0;04.08.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;4972;1082;;R4;37-20 PRINCE, 12C;12C;11354;1;;1;;;2008;2;R4;450 000;17.03.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;4972;1083;;R4;37-20 PRINCE STREET, 12D;12D;11354;1;;1;;;2008;2;R4;600 000;02.08.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;4972;1093;;R4;37-20 PRINCE STREET, 13F;13F;11354;1;;1;;;2008;2;R4;0;14.11.2022
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;4973;1063;;R4;39-16 PRINCE STREET, 7D;7D;11354;1;;1;;;2012;2;R4;0;24.02.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;4973;1072;;R4;39-16 PRINCE STREET, 8E;8E;11354;1;;1;;;2012;2;R4;890 000;07.08.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;4977;1022;;R4;136-75 37TH AVE, 3F;3F;11354;1;;1;;;;2;R4;0;04.10.2022
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;4978;1423;;R4;138-35 39TH AVENUE, RS6J;RS6J;11354;1;;1;;;2014;2;R4;820 000;03.04.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;4978;1433;;R4;138-35 39TH AVENUE, 7G;7G;11354;1;;1;;;2014;2;R4;1 458 000;30.09.2022
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;4978;1451;;R4;138-35 39TH AVENUE, 9A;9A;11354;1;;1;;;2014;2;R4;0;20.07.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;4978;1484;;R4;138-35 39TH AVENUE, 11K;11K;11354;1;;1;;;2014;2;R4;1 450 000;23.09.2022
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;4978;1487;;R4;138-35 39TH AVENUE, 12A;12A;11354;1;;1;;;2014;2;R4;0;21.10.2022
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;4978;1506;;R4;138-35 39TH AVENUE, 13H;13H;11354;1;;1;;;2014;2;R4;1 200 000;15.02.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;4978;1510;;R4;138-35 39TH AVENUE, 13M;13M;11354;1;;1;;;2014;2;R4;0;14.03.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;4981;211;;R4;140-55 34TH AVENUE, 2L;2L;11354;1;;1;;;1967;2;R4;812 000;30.09.2022
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;4981;307;;R4;140-55 34TH AVENUE, 3G;3G;11354;1;;1;;;1967;2;R4;560 000;12.07.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;4981;411;;R4;140-55 34 AVENUE, 4L;4L;11354;1;;1;;;1967;2;R4;750 000;10.05.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;4981;504;;R4;140-55 34TH AVENUE, 5D;5D;11354;1;;1;;;1967;2;R4;830 000;08.06.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;4981;613;;R4;140-55 34TH AVENUE, 6N;6N;11354;1;;1;;;1967;2;R4;0;17.02.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;4981;615;;R4;140-55 34TH AVENUE, 6R;6R;11354;1;;1;;;1966;2;R4;615 000;01.06.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;4981;1014;;R4;141-52 33RD AVENUE, 5D;5D;11354;1;;1;;;2012;2;R4;0;22.05.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;4994;1002;;R4;139-35 35TH AVENUE, 1B;1B;11354;1;;1;;;1984;2;R4;508 000;12.09.2022
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;4994;1019;;R4;139-35 35TH AVENUE, 4A;4A;11354;1;;1;;;1984;2;R4;120 000;12.04.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;4994;1209;;R4;140-40 34TH AVE, 2C;2C;11354;1;;1;;;1986;2;R4;550 000;26.10.2022
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;4994;1213;;R4;14040 34TH AVENUE, 3D;3D;11354;1;;1;;;1986;2;R4;550 000;02.09.2022
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;4994;1304;;R4;139-87 35TH AVENUE, 1B;1B;11354;1;;1;;;;2;R4;605 000;08.11.2022
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;4994;1310;;R4;139-87 35TH AVENUE, 3B;3B;11354;1;;1;;;;2;R4;660 000;03.08.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;4994;1312;;R4;139-87 35TH AVE, 4A;4A;11354;1;;1;;;;2;R4;660 000;31.03.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;4994;1320;;R4;139-87 35TH AVENUE, 6C;6C;11354;1;;1;;;;2;R4;0;17.04.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;4994;1321;;R4;139-87 35TH AVENUE, 6D;6D;11354;1;;1;;;;2;R4;540 000;24.05.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;4995;1014;;R4;145-38 34TH AVENUE, 3D;3D;11354;1;;1;;;2015;2;R4;660 000;26.06.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;4995;1026;;R4;145-38 34TH AVENUE, 4F;4F;11354;1;;1;;;2015;2;R4;688 000;30.11.2022
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;4995;1032;;R4;145-38 34TH AVENUE, 5B;5B;11354;1;;1;;;2015;2;R4;670 000;12.06.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;4995;1035;;R4;145-38 34TH AVENUE, 5E;5E;11354;1;;1;;;2015;2;R4;700 000;07.07.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;4995;1052;;R4;145-38 34TH AVENUE, 7A;7A;11354;1;;1;;;2015;2;R4;380 000;26.09.2022
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;5002;1087;;R4;139-76 35TH AVE, 8E;8E;11354;1;;1;;;1987;2;R4;515 000;27.02.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;5003;1040;;R4;35-08 146TH STREET, 9B;9B;11354;1;;1;;;2016;2;R4;0;14.08.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;5003;1046;;R4;35-08 146TH STREET, 10C;10C;11354;1;;1;;;2016;2;R4;391 888;02.09.2022
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;5003;1046;;R4;35-08 146TH STREET, 10C;10C;11354;1;;1;;;2016;2;R4;680 000;07.06.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;5003;1053;;R4;35-08 146TH STREET, 11E;11E;11354;1;;1;;;2016;2;R4;766 000;30.06.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;5003;1059;;R4;35-08 146TH STREET, 13A;13A;11354;1;;1;;;2016;2;R4;0;21.10.2022
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;5003;1108;;R4;144-38 35TH AVENUE, 3B;3B;11354;1;;1;;;2016;2;R4;0;22.11.2022
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;5003;1205;;R4;35-20 146TH STREET, 3A;3A;11354;1;;1;;;2017;2;R4;539 673;20.06.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;5003;1209;;R4;35-20 146TH STREET, 3E;3E;11354;1;;1;;;2017;2;R4;529 490;20.06.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;5003;1211;;R4;35-20 146TH STREET, 3G;3G;11354;1;;1;;;2017;2;R4;567 165;14.07.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;5003;1212;;R4;35-20 146TH STREET, 3H;3H;11354;1;;1;;;2017;2;R4;0;18.08.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;5003;1213;;R4;35-20 146TH STREET, 4A;4A;11354;1;;1;;;2017;2;R4;575 311;21.07.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;5003;1215;;R4;35-20 146TH STREET, 4C;4C;11354;1;;1;;;2017;2;R4;523 381;24.08.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;5003;1220;;R4;35-20 146TH STREET, 4H;4H;11354;1;;1;;;2017;2;R4;590 585;20.06.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;5003;1222;;R4;35-20 146TH STREET, 5B;5B;11354;1;;1;;;2017;2;R4;0;18.08.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;5003;1226;;R4;35-20 146TH STREET, 5F;5F;11354;1;;1;;;2017;2;R4;539 673;10.08.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;5003;1227;;R4;35-20 146TH STREET, 5G;5G;11354;1;;1;;;2017;2;R4;560 038;20.06.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;5003;1231;;R4;35-20 146TH STREET, 6C;6C;11354;1;;1;;;2017;2;R4;685 000;31.07.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;5003;1232;;R4;35-20 146TH STREET, 6D;6D;11354;1;;1;;;2017;2;R4;509 125;31.08.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;5004;1017;;R4;35-20 147TH STREET, 3A;3A;11354;1;;1;;;1987;2;R4;0;08.07.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;5004;1021;;R4;35-20 147TH STREET, 3E;3E;11354;1;;1;;;;2;R4;570 000;09.01.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;5004;1059;;R4;35-20 147TH STREET, 11A;11A;11354;1;;1;;;;2;R4;545 000;19.09.2022
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;5004;1078;;R4;35-20 147TH STREET, PH2B;PH2B;11354;1;;1;;;;2;R4;0;03.05.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;5005;1091;;R4;147-20 35TH AVENUE, 2A;2A;11354;1;;1;;;;2;R4;600 000;09.09.2022
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;5005;1101;;R4;147-20 35TH AVENUE, 3D;3D;11354;1;;1;;;;2;R4;0;10.07.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;5005;1128;;R4;147-20 35TH AVENUE, 8C;8C;11354;1;;1;;;;2;R4;445 000;09.01.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;5005;1158;;R4;147-20 35TH AVENUE, 12E;12E;11354;1;;1;;;;2;R4;0;16.01.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;5005;1205;;R4;148-09 NORTHERN BOULEVARD, 1F;1F;11354;1;;1;;;1924;2;R4;0;22.12.2022
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;5005;1207;;R4;148-09 NORTHERN BOULEVARD, 1H;1H;11354;1;;1;;;1924;2;R4;595 000;29.03.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;5005;1220;;R4;148-09 NORTHERN BOULEVARD, 2H;2H;11354;1;;1;;;1924;2;R4;625 000;10.11.2022
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;5005;1233;;R4;148-09 NORTHERN BOULEVARD, 3F;3F;11354;1;;1;;;1924;2;R4;650 000;20.01.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;5005;1246;;R4;148-09 NORTHERN BOULEVARD, 4D;4D;11354;1;;1;;;1924;2;R4;720 000;29.06.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;5005;1268;;R4;148-09 NORTHERN BOULEVARD, 5K;5K;11354;1;;1;;;1924;2;R4;810 000;16.03.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;5010;1113;;R4;142-25 37TH AVE, 3C;3C;11354;1;;1;;;2005;2;R4;554 200;07.02.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;5010;1219;;R4;138-12 NORTHERN BLVD, 4G;4G;11354;1;;1;;;2017;2;R4;620 000;08.08.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;5010;7060;;R4;36-25 UNION STREET, 2D;2D;11354;1;;1;;;;2;R4;0;17.05.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;5010;7062;;R4;36-25 UNION STREET, 2F;2F;11354;1;;1;;;;2;R4;0;05.10.2022
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;5010;7095;;R4;36-25 UNION STREET, 8C;8C;11354;1;;1;;;;2;R4;770 000;31.03.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;5011;1121;;R4;142-28 37TH AVENUE, 5A;5A;11354;1;;1;;;2011;2;R4;0;30.05.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;5011;1121;;R4;142-28 37TH AVENUE, 5A;5A;11354;1;;1;;;2011;2;R4;55 000;27.12.2022
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;5011;1324;;R4;142-38 37TH AVENUE, 3H;3H;11354;1;;1;;;2014;2;R4;0;25.07.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;5012;1073;;R4;141-26 NORTHERN BOULEVARD, 8G;8G;11354;1;;1;;;2017;2;R4;0;02.11.2022
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;5012;1093;;R4;141-26 NORTHERN BOULEVARD, 11F;11F;11354;1;;1;;;2017;2;R4;0;20.12.2022
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;5017;1110;;R4;37-10 149TH PLACE, 3C;3C;11354;1;;1;;;2008;2;R4;0;12.05.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;5017;1212;;R4;149-06 NORTHERN BOULEVARD, 304;304;11354;1;;1;;;2010;2;R4;475 000;21.11.2022
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;5017;1230;;R4;149-06 NORTHERN BOULEVARD, 504;504;11354;1;;1;;;2010;2;R4;511 000;17.03.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;5017;1235;;R4;149-06 NORTHERN BOULEVARD, 509;509;11354;1;;1;;;2010;2;R4;484 000;14.04.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;5020;1155;;R4;142-18 38TH AVENUE, 10-D;10-D;11354;1;;1;;;2001;2;R4;690 000;12.10.2022
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;5022;1513;;R4;38-34 PARSONS BLVD, 2H;2H;11354;1;;1;;;2007;2;R4;578 000;28.04.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;5022;1516;;R4;38-34 PARSONS BLVD, 3C;3C;11354;1;;1;;;2007;2;R4;0;27.12.2022
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;5022;1520;;R4;38-34 PARSONS BLVD, 3G;3G;11354;1;;1;;;2007;2;R4;580 000;20.10.2022
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;5022;1529;;R4;38-34 PARSONS BOULEVARD, 636;636;11354;1;;1;;;2007;2;R4;582 000;02.09.2022
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;5022;1536;;R4;38-34 PARSONS BLVD, 7A;7A;11354;1;;1;;;2007;2;R4;490 000;20.01.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;5024;1032;;R4;144-77 ROOSEVELT AVENUE, 4H;4H;11354;1;;1;;;;2;R4;0;28.06.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;5024;1036;;R4;144-77 ROOSEVELT AVENUE, 5D;5D;11354;1;;1;;;;2;R4;0;29.12.2022
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;5024;1040;;R4;144-77 ROOSEVELT AVE, 5H;5H;11354;1;;1;;;;2;R4;748 000;02.02.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;5024;1053;;R4;144-77 ROOSEVELT AVE, 7E;7E;11354;1;;1;;;;2;R4;0;05.10.2022
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;5024;1105;;R4;38-08 147TH STREET, 1C;1C;11354;1;;1;;;1984;2;R4;0;22.05.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;5024;1110;;R4;38-08 147TH STREET, 2B;2B;11354;1;;1;;;1984;2;R4;0;11.01.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;5024;1110;;R4;38-08 147TH STREET, 2B;2B;11354;1;;1;;;1984;2;R4;610 000;19.07.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;5024;1113;;R4;38-08 147TH STREET, 2F;2F;11354;1;;1;;;1984;2;R4;0;15.03.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;5024;1202;;R4;144-68 38TH AVENUE, 202;202;11354;1;;1;;;1989;2;R4;0;17.10.2022
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;5024;1305;;R4;38-22 147TH STREET, 2D;2D;11354;1;;1;;;;2;R4;0;08.09.2022
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;5025;1009;;R4;144-48 ROOSEVELT AVENUE, 3B;3B;11354;1;;1;;;;2;R4;443 118;19.05.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;5025;1011;;R4;144-48 ROOSEVELT AVENUE, 3D;3D;11354;1;;1;;;;2;R4;520 000;29.03.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;5025;1012;;R4;144-48 ROOSEVELT AVENUE, 5A;5A;11354;1;;1;;;;2;R4;0;26.01.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;5025;1105;;R4;144-56 ROOSEVELT AVENUE, 3A;3A;11354;1;;1;;;2016;2;R4;600 000;21.10.2022
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;5026;1012;;R4;147-37 ROOSEVELT AVE., 2D;2D;11354;1;;1;;;1955;2;R4;500 000;31.01.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;5026;1048;;R4;147-37 ROOSEVELT AVENUE, 6H;6H;11354;1;;1;;;1955;2;R4;0;09.06.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;5037;1409;;R4;132-15 41ST AVENUE, 3A;3A;11355;1;;1;;;2014;2;R4;0;30.08.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;5037;1422;;R4;132-15 41ST AVENUE, 5B;5B;11355;1;;1;;;2014;2;R4;0;23.09.2022
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;5039;1122;;R4;41-05 COLLEGE POINT BLVD, 3I;3I;11355;1;;1;;;2002;2;R4;0;07.06.2023
4;FLUSHING-NORTH;13 CONDOS - ELEVATOR APARTMENTS;2;5039;1145;;R4;41-05 COLLEGE POINT BLVD, 7E;7E;11355;1;;1;;;2002;2;R4;0;20.09.2022
